keys:  id  type  radius  x  y  z  vx  vy  vz  nx  ny  nz  nvx  nvy  nvz  area boundary
   83  1  1.11001  2.3913472599e+00  -1.1448717980e+01  0.0000000000e+00 6.8854486e-05  -4.3853298e-04  0.0000000e+00  -0.981420   -0.191870    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   84  1  0.97363  -1.4335054652e+01  1.1110045893e+01  0.0000000000e+00 -1.1698603e-04  -7.4538064e-04  0.0000000e+00  -0.689804    0.723996    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   85  1  1.04147  1.4633831169e+01  -2.3253483377e+00  0.0000000000e+00 3.4396374e-04  6.8187877e-04  0.0000000e+00   0.287978    0.957637    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   86  1  0.99775  -1.9871131169e+00  2.4763696447e+00  0.0000000000e+00 2.0661820e-04  -6.4211491e-04  0.0000000e+00  -0.796442    0.604714    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   87  1  1.08319  -1.7665991933e+01  1.1106537389e+01  0.0000000000e+00 -1.0576061e-04  -7.0542346e-04  0.0000000e+00  -0.250363    0.968152    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   88  1  0.88766  2.5260139154e+00  -6.5618882094e+00  0.0000000000e+00 1.3222073e-04  -6.3787658e-04  0.0000000e+00   0.862172    0.506616    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   89  1  0.89660  2.3642753252e+01  -1.1704896203e+01  0.0000000000e+00 -1.4670374e-04  5.4574424e-04  0.0000000e+00  -0.974762    0.223245    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   90  1  1.11220  -1.7357089986e+01  7.1739986645e+00  0.0000000000e+00 -2.4993164e-05  -7.4773760e-04  0.0000000e+00   0.986154    0.165830    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   91  1  1.12340  1.4765213207e+00  -1.4777536010e+00  0.0000000000e+00 3.9399361e-04  -9.8613899e-05  0.0000000e+00   0.999816   -0.019189    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   92  1  0.90164  -3.2855039415e+00  2.4910379671e+01  0.0000000000e+00 -9.1868651e-04  -5.4851967e-04  0.0000000e+00   0.623694    0.781669    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   93  1  1.10907  -2.8219908107e+01  -9.0789510663e+00  0.0000000000e+00 -4.1840791e-04  -1.1627130e-02  0.0000000e+00   0.944686   -0.327976    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   94  1  1.11662  -1.8183494759e+01  -2.3377785290e+01  0.0000000000e+00 7.4707992e-04  -4.0451405e-04  0.0000000e+00  -0.860534   -0.509394    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   95  1  0.97894  -8.7997692480e+00  2.0269172592e+01  0.0000000000e+00 -3.7441313e-04  -9.0604634e-04  0.0000000e+00   0.126092    0.992019    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   96  1  0.94425  -1.1838876013e+01  -2.7459017836e+01  0.0000000000e+00 8.6409766e-04  2.3273583e-05  0.0000000e+00   0.180632    0.983551    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   97  1  0.88666  -1.0441443013e+01  1.3245872041e+01  0.0000000000e+00 -3.0081710e-04  -7.8612256e-04  0.0000000e+00  -0.752130   -0.659015    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   98  1  0.88720  -2.0594681010e+01  -7.7552405175e+00  0.0000000000e+00 3.7380075e-04  -4.3796728e-04  0.0000000e+00  -0.012073    0.999927    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   99  1  1.06715  -1.3317756426e+01  -2.6654701572e+01  0.0000000000e+00 8.2717396e-04  -9.2456045e-04  0.0000000e+00  -0.868809   -0.495147    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  100  1  1.00429  4.4441420975e-01  2.4875263584e+01  0.0000000000e+00 -6.4886724e-04  -9.4147949e-04  0.0000000e+00  -0.577333    0.816509    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  101  1  1.04156  -1.8642106098e+01  1.8489784589e+01  0.0000000000e+00 -2.5288586e-04  -6.1645693e-05  0.0000000e+00   0.888327    0.459211    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  102  1  0.93573  -1.8805073257e+01  1.4060140736e+01  0.0000000000e+00 -2.8294672e-04  -8.5916938e-04  0.0000000e+00  -0.683806    0.729664    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  103  1  0.86921  8.8576107720e+00  -2.2119212437e+00  0.0000000000e+00 -2.2215202e-04  -6.9307241e-04  0.0000000e+00   0.845874   -0.533383    0.000000   0.000000    0.000000    1.000000  3.141592 	0
  104  1  1.10974  4.6710235330e+00  4.9144588033e+00  0.0000000000e+00 1.2120473e-04  -2.2554215e-04  0.0000000e+00  -0.170080   -0.985430    0.000000   0.000000    0.000000    1.000000  3.141592 	0
